MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20201020,CO,0.00,0.00,2.74,19.53,55.91,21.82,2020-10-20,2020-10-26,2
20201013,CO,0.00,0.00,2.77,38.00,42.52,16.72,2020-10-13,2020-10-19,2
20201006,CO,0.00,0.70,8.91,31.15,42.52,16.72,2020-10-06,2020-10-12,2
20200929,CO,0.00,0.71,9.93,36.47,50.24,2.64,2020-09-29,2020-10-05,2
20200922,CO,0.00,1.39,10.84,37.67,49.71,0.38,2020-09-22,2020-09-28,2
20200915,CO,0.00,1.40,9.72,38.79,49.71,0.38,2020-09-15,2020-09-21,2
20200908,CO,0.00,1.17,6.56,37.45,54.44,0.38,2020-09-08,2020-09-14,2
20200901,CO,0.00,1.20,7.25,54.69,36.47,0.38,2020-09-01,2020-09-07,2
20200825,CO,0.00,1.74,4.96,56.77,36.14,0.38,2020-08-25,2020-08-31,2
20200818,CO,0.00,1.24,26.07,45.38,27.31,0.00,2020-08-18,2020-08-24,2
20200811,CO,0.00,6.13,32.44,37.77,23.66,0.00,2020-08-11,2020-08-17,2
20200804,CO,0.00,14.12,27.09,32.14,26.64,0.00,2020-08-04,2020-08-10,2
20200728,CO,0.65,15.63,24.93,32.15,26.64,0.00,2020-07-28,2020-08-03,2
20200721,CO,2.95,23.06,13.65,28.57,31.77,0.00,2020-07-21,2020-07-27,2
20200714,CO,4.64,25.15,12.37,20.92,36.91,0.00,2020-07-14,2020-07-20,2
20200707,CO,15.67,15.15,13.77,21.34,34.07,0.00,2020-07-07,2020-07-13,2
20200630,CO,15.67,16.37,11.73,22.15,32.70,1.37,2020-06-30,2020-07-06,2
20200623,CO,17.21,14.83,11.73,23.27,32.96,0.00,2020-06-23,2020-06-29,2
20200616,CO,18.40,15.69,10.50,22.45,32.96,0.00,2020-06-16,2020-06-22,2
20200609,CO,23.22,13.14,14.26,23.89,25.49,0.00,2020-06-09,2020-06-15,2
20200602,CO,23.22,13.28,16.42,27.62,19.46,0.00,2020-06-02,2020-06-08,2
20200526,CO,23.22,11.58,21.44,26.24,17.52,0.00,2020-05-26,2020-06-01,2
20200519,CO,23.22,11.58,18.89,28.80,17.52,0.00,2020-05-19,2020-05-25,2
20200512,CO,20.76,16.58,16.58,31.43,14.65,0.00,2020-05-12,2020-05-18,2
20200505,CO,23.79,14.38,21.10,29.38,11.34,0.00,2020-05-05,2020-05-11,2
20200428,CO,24.47,18.89,23.92,32.72,0.00,0.00,2020-04-28,2020-05-04,2
20200421,CO,33.26,13.16,25.08,28.51,0.00,0.00,2020-04-21,2020-04-27,2
20200414,CO,33.26,13.52,40.34,12.88,0.00,0.00,2020-04-14,2020-04-20,2
20200407,CO,35.36,17.30,40.84,6.50,0.00,0.00,2020-04-07,2020-04-13,2
20200331,CO,32.23,20.44,44.09,3.25,0.00,0.00,2020-03-31,2020-04-06,2
20200324,CO,30.32,23.81,42.62,3.25,0.00,0.00,2020-03-24,2020-03-30,2
20200317,CO,30.09,23.03,43.58,3.30,0.00,0.00,2020-03-17,2020-03-23,2
20200310,CO,30.09,23.03,43.58,3.30,0.00,0.00,2020-03-10,2020-03-16,2
20200303,CO,30.09,24.59,42.02,3.30,0.00,0.00,2020-03-03,2020-03-09,2
20200225,CO,30.09,27.14,39.47,3.30,0.00,0.00,2020-02-25,2020-03-02,2
20200218,CO,28.74,27.43,40.52,3.30,0.00,0.00,2020-02-18,2020-02-24,2
20200211,CO,27.72,28.46,40.52,3.30,0.00,0.00,2020-02-11,2020-02-17,2
20200204,CO,22.39,26.49,47.82,3.30,0.00,0.00,2020-02-04,2020-02-10,2
20200128,CO,22.39,26.42,47.89,3.30,0.00,0.00,2020-01-28,2020-02-03,2
20200121,CO,22.39,26.42,37.34,13.84,0.00,0.00,2020-01-21,2020-01-27,2
20200114,CO,31.72,17.10,37.34,13.84,0.00,0.00,2020-01-14,2020-01-20,2
20200107,CO,31.72,17.10,37.34,13.84,0.00,0.00,2020-01-07,2020-01-13,2
20191231,CO,31.72,17.10,31.08,20.11,0.00,0.00,2019-12-31,2020-01-06,2
20191224,CO,31.72,17.10,31.08,20.11,0.00,0.00,2019-12-24,2019-12-30,2
20191217,CO,31.72,17.10,31.08,20.11,0.00,0.00,2019-12-17,2019-12-23,2
20191210,CO,28.03,16.15,25.74,30.09,0.00,0.00,2019-12-10,2019-12-16,2
20191203,CO,28.20,15.90,25.64,30.26,0.00,0.00,2019-12-03,2019-12-09,2
20191126,CO,24.08,14.08,29.56,32.29,0.00,0.00,2019-11-26,2019-12-02,2
20191119,CO,25.19,14.86,27.73,32.23,0.00,0.00,2019-11-19,2019-11-25,2
20191112,CO,25.74,18.99,24.25,31.02,0.00,0.00,2019-11-12,2019-11-18,2
20191105,CO,18.73,23.03,30.83,27.41,0.00,0.00,2019-11-05,2019-11-11,2
20191029,CO,18.73,23.03,30.83,27.41,0.00,0.00,2019-10-29,2019-11-04,2
20191022,CO,11.64,27.60,33.35,27.41,0.00,0.00,2019-10-22,2019-10-28,2
20191015,CO,25.44,37.55,25.79,11.23,0.00,0.00,2019-10-15,2019-10-21,2
20191008,CO,25.48,37.51,25.79,11.23,0.00,0.00,2019-10-08,2019-10-14,2
20191001,CO,30.14,42.34,27.53,0.00,0.00,0.00,2019-10-01,2019-10-07,2
20190924,CO,34.06,55.13,10.81,0.00,0.00,0.00,2019-09-24,2019-09-30,2
20190917,CO,50.45,42.87,6.68,0.00,0.00,0.00,2019-09-17,2019-09-23,2
20190910,CO,50.45,42.87,6.68,0.00,0.00,0.00,2019-09-10,2019-09-16,2
20190903,CO,58.99,37.55,3.46,0.00,0.00,0.00,2019-09-03,2019-09-09,2
20190827,CO,80.47,17.56,1.98,0.00,0.00,0.00,2019-08-27,2019-09-02,2
20190820,CO,93.35,6.65,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,2
20190813,CO,93.35,6.65,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,2
20190806,CO,94.53,5.47,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,CO,95.32,4.68,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,CO,96.93,3.07,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,CO,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,CO,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,CO,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,CO,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,CO,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,CO,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,CO,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,CO,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,CO,99.99,0.01,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,CO,89.35,10.64,0.01,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,CO,84.23,15.17,0.59,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,CO,84.72,14.69,0.59,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,CO,78.01,21.01,0.98,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,CO,78.01,17.25,4.74,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,CO,78.01,17.25,4.74,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,CO,78.01,17.25,4.74,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,CO,74.78,20.47,4.74,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,CO,53.87,39.74,5.77,0.63,0.00,0.00,2019-03-19,2019-03-25,2
20190312,CO,17.00,57.56,19.18,5.68,0.58,0.00,2019-03-12,2019-03-18,2
20190305,CO,10.64,31.31,45.97,11.50,0.58,0.00,2019-03-05,2019-03-11,2
20190226,CO,10.64,27.10,26.99,34.68,0.59,0.00,2019-02-26,2019-03-04,2
20190219,CO,8.15,24.70,27.46,29.48,10.10,0.11,2019-02-19,2019-02-25,2
20190212,CO,8.15,24.70,27.46,17.85,21.73,0.11,2019-02-12,2019-02-18,2
20190205,CO,8.14,24.70,26.33,18.78,19.09,2.96,2019-02-05,2019-02-11,2
20190129,CO,15.91,17.74,25.32,18.98,19.26,2.79,2019-01-29,2019-02-04,2
20190122,CO,15.91,15.60,26.08,20.36,19.26,2.79,2019-01-22,2019-01-28,2
20190115,CO,15.91,15.60,15.49,27.65,14.84,10.51,2019-01-15,2019-01-21,2
20190108,CO,14.89,15.62,14.57,29.22,15.18,10.51,2019-01-08,2019-01-14,2
20190101,CO,17.94,15.80,11.35,27.80,15.88,11.22,2019-01-01,2019-01-07,2
20181225,CO,15.88,17.85,11.35,27.80,15.88,11.22,2018-12-25,2018-12-31,2
20181218,CO,17.10,16.64,11.44,27.72,15.88,11.22,2018-12-18,2018-12-24,2
20181211,CO,17.10,16.64,11.44,27.71,15.89,11.22,2018-12-11,2018-12-17,2
20181204,CO,17.10,16.64,11.44,27.71,15.89,11.22,2018-12-04,2018-12-10,2
20181127,CO,17.10,16.64,11.44,21.36,20.11,13.35,2018-11-27,2018-12-03,2
20181120,CO,17.10,16.64,11.44,20.70,20.77,13.35,2018-11-20,2018-11-26,2
20181113,CO,16.64,17.09,11.44,20.70,20.77,13.35,2018-11-13,2018-11-19,2
20181106,CO,16.64,16.55,11.98,19.64,21.81,13.37,2018-11-06,2018-11-12,2
20181030,CO,16.64,16.55,9.73,19.59,23.84,13.64,2018-10-30,2018-11-05,2
20181023,CO,16.64,15.53,8.61,20.14,25.45,13.64,2018-10-23,2018-10-29,2
20181016,CO,16.64,15.53,8.61,20.14,25.45,13.64,2018-10-16,2018-10-22,2
20181009,CO,16.64,13.08,10.56,18.46,27.62,13.64,2018-10-09,2018-10-15,2
20181002,CO,14.19,13.51,7.89,15.94,32.26,16.21,2018-10-02,2018-10-08,2
20180925,CO,14.19,13.51,7.89,15.94,32.26,16.21,2018-09-25,2018-10-01,2
20180918,CO,16.89,11.52,7.66,19.64,31.67,12.62,2018-09-18,2018-09-24,2
20180911,CO,19.99,8.61,7.47,19.64,34.57,9.72,2018-09-11,2018-09-17,2
20180904,CO,19.99,8.61,7.47,19.63,34.58,9.72,2018-09-04,2018-09-10,2
20180828,CO,18.57,8.63,8.17,20.33,35.80,8.50,2018-08-28,2018-09-03,2
20180821,CO,18.57,6.97,8.58,20.43,36.96,8.50,2018-08-21,2018-08-27,2
20180814,CO,18.63,5.51,9.95,20.46,36.96,8.50,2018-08-14,2018-08-20,2
20180807,CO,18.20,5.93,11.21,29.55,26.60,8.50,2018-08-07,2018-08-13,2
20180731,CO,17.95,5.49,10.27,22.76,33.37,10.17,2018-07-31,2018-08-06,2
20180724,CO,17.85,5.51,15.82,21.10,29.52,10.20,2018-07-24,2018-07-30,2
20180717,CO,17.50,5.54,16.34,20.54,26.76,13.32,2018-07-17,2018-07-23,2
20180710,CO,17.50,5.39,16.49,20.54,26.76,13.32,2018-07-10,2018-07-16,2
20180703,CO,20.46,12.24,14.99,15.85,27.65,8.81,2018-07-03,2018-07-09,2
20180626,CO,21.33,11.76,14.59,15.85,27.65,8.81,2018-06-26,2018-07-02,2
20180619,CO,21.33,11.77,16.23,16.48,26.41,7.79,2018-06-19,2018-06-25,2
20180612,CO,20.33,12.16,16.33,15.97,27.43,7.79,2018-06-12,2018-06-18,2
20180605,CO,24.69,11.40,13.12,15.67,27.34,7.79,2018-06-05,2018-06-11,2
20180529,CO,24.68,11.40,13.37,16.88,25.88,7.79,2018-05-29,2018-06-04,2
20180522,CO,21.40,13.50,14.33,17.10,25.88,7.79,2018-05-22,2018-05-28,2
20180515,CO,20.49,13.98,14.39,20.24,23.10,7.79,2018-05-15,2018-05-21,2
20180508,CO,18.02,14.00,16.40,20.68,23.49,7.40,2018-05-08,2018-05-14,2
20180501,CO,18.47,13.55,14.33,22.76,25.87,5.02,2018-05-01,2018-05-07,2
20180424,CO,18.47,13.55,14.33,22.76,27.02,3.87,2018-04-24,2018-04-30,2
20180417,CO,15.74,15.10,15.52,29.23,20.55,3.87,2018-04-17,2018-04-23,2
20180410,CO,12.38,18.19,15.78,29.33,24.31,0.00,2018-04-10,2018-04-16,2
20180403,CO,9.65,16.68,22.11,27.93,23.63,0.00,2018-04-03,2018-04-09,2
20180327,CO,9.65,16.85,24.95,27.94,20.61,0.00,2018-03-27,2018-04-02,2
20180320,CO,9.65,16.04,24.02,30.30,19.99,0.00,2018-03-20,2018-03-26,2
20180313,CO,10.16,19.09,23.31,34.00,13.44,0.00,2018-03-13,2018-03-19,2
20180306,CO,10.16,18.95,25.09,36.52,9.28,0.00,2018-03-06,2018-03-12,2
20180227,CO,10.16,18.95,37.38,25.89,7.62,0.00,2018-02-27,2018-03-05,2
20180220,CO,8.59,20.23,37.67,25.89,7.62,0.00,2018-02-20,2018-02-26,2
20180213,CO,8.59,20.23,37.67,33.51,0.00,0.00,2018-02-13,2018-02-19,2
20180206,CO,0.59,27.50,40.09,31.81,0.00,0.00,2018-02-06,2018-02-12,2
20180130,CO,0.59,23.51,46.69,29.21,0.00,0.00,2018-01-30,2018-02-05,2
20180123,CO,0.59,23.51,46.69,29.21,0.00,0.00,2018-01-23,2018-01-29,2
20180116,CO,0.59,23.51,52.68,23.23,0.00,0.00,2018-01-16,2018-01-22,2
20180109,CO,0.59,23.51,53.88,22.02,0.00,0.00,2018-01-09,2018-01-15,2
20180102,CO,6.57,59.90,26.27,7.27,0.00,0.00,2018-01-02,2018-01-08,2
20171226,CO,7.17,64.94,27.88,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,CO,7.17,65.69,27.13,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,CO,11.25,72.66,16.09,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,CO,66.96,17.05,15.99,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,CO,67.07,19.69,13.24,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,CO,71.23,18.95,9.82,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,CO,71.26,27.52,1.22,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,CO,71.26,27.52,1.22,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,CO,71.37,27.41,1.22,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,CO,71.57,27.30,1.12,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,CO,71.71,27.17,1.12,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,CO,78.81,20.07,1.12,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,CO,70.54,25.76,3.70,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,CO,67.63,28.65,3.72,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,CO,64.79,31.49,3.72,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,CO,64.81,31.47,3.72,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,CO,67.49,28.79,3.72,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,CO,81.29,18.71,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,CO,83.96,16.04,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,CO,85.18,14.82,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,CO,82.69,17.31,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,CO,79.02,20.98,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,CO,60.05,39.95,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,CO,64.47,35.53,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,CO,66.84,33.16,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,CO,85.58,14.42,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,CO,93.82,6.18,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,CO,94.11,5.89,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,CO,93.84,6.16,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,CO,93.84,6.16,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,CO,94.30,5.70,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,CO,94.30,5.70,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,CO,81.26,18.33,0.41,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,CO,87.62,10.18,2.19,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,CO,83.52,12.91,3.57,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,CO,64.25,27.02,8.73,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,CO,46.01,42.11,11.88,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,CO,51.89,28.65,19.46,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,CO,51.89,26.23,18.86,3.03,0.00,0.00,2017-04-04,2017-04-10,2
20170328,CO,49.49,27.26,20.03,3.02,0.20,0.00,2017-03-28,2017-04-03,2
20170321,CO,48.05,10.13,36.68,4.94,0.20,0.00,2017-03-21,2017-03-27,2
20170314,CO,48.05,10.13,37.39,4.22,0.20,0.00,2017-03-14,2017-03-20,2
20170307,CO,48.04,14.85,35.12,1.78,0.20,0.00,2017-03-07,2017-03-13,2
20170228,CO,48.04,15.04,35.28,1.64,0.00,0.00,2017-02-28,2017-03-06,2
20170221,CO,48.05,15.03,35.28,1.64,0.00,0.00,2017-02-21,2017-02-27,2
20170214,CO,46.88,16.20,36.17,0.75,0.00,0.00,2017-02-14,2017-02-20,2
20170207,CO,47.49,17.16,34.60,0.75,0.00,0.00,2017-02-07,2017-02-13,2
20170131,CO,47.49,17.16,34.60,0.75,0.00,0.00,2017-01-31,2017-02-06,2
20170124,CO,44.27,20.39,34.60,0.75,0.00,0.00,2017-01-24,2017-01-30,2
20170117,CO,44.17,20.49,34.60,0.75,0.00,0.00,2017-01-17,2017-01-23,2
20170110,CO,44.17,20.49,33.07,2.28,0.00,0.00,2017-01-10,2017-01-16,2
20170103,CO,31.88,30.91,34.34,2.88,0.00,0.00,2017-01-03,2017-01-09,2
20161227,CO,31.88,30.91,34.34,2.88,0.00,0.00,2016-12-27,2017-01-02,2
20211228,NM,0.00,2.21,22.07,54.81,20.91,0.00,2021-12-28,2022-01-03,2
20211221,NM,0.00,2.09,28.00,46.96,22.94,0.00,2021-12-21,2021-12-27,2
20211214,NM,0.00,2.90,27.22,50.63,19.25,0.00,2021-12-14,2021-12-20,2
20211207,NM,0.00,3.15,26.99,50.76,19.10,0.00,2021-12-07,2021-12-13,2
20211130,NM,0.15,5.66,24.68,50.49,19.01,0.00,2021-11-30,2021-12-06,2
20211123,NM,0.15,11.27,32.44,41.72,14.42,0.00,2021-11-23,2021-11-29,2
20211116,NM,0.15,17.08,31.24,40.32,11.20,0.00,2021-11-16,2021-11-22,2
20211109,NM,0.15,19.69,28.63,40.32,11.20,0.00,2021-11-09,2021-11-15,2
20211102,NM,0.19,21.67,26.62,40.32,11.20,0.00,2021-11-02,2021-11-08,2
20211026,NM,1.15,20.72,27.78,39.15,11.20,0.00,2021-10-26,2021-11-01,2
20211019,NM,5.43,18.06,26.15,39.09,11.27,0.00,2021-10-19,2021-10-25,2
20211012,NM,6.72,16.77,26.27,38.98,11.27,0.00,2021-10-12,2021-10-18,2
20211005,NM,10.17,14.21,26.58,33.13,15.91,0.00,2021-10-05,2021-10-11,2
20210928,NM,10.70,9.82,30.14,30.22,19.12,0.00,2021-09-28,2021-10-04,2
20210921,NM,10.82,9.75,30.57,29.75,19.12,0.00,2021-09-21,2021-09-27,2
20210914,NM,11.03,11.83,29.47,28.56,19.12,0.00,2021-09-14,2021-09-20,2
20210907,NM,13.56,10.59,28.17,28.56,19.12,0.00,2021-09-07,2021-09-13,2
20210831,NM,13.53,10.62,25.80,28.87,21.18,0.00,2021-08-31,2021-09-06,2
20210824,NM,13.64,10.69,20.68,32.46,22.17,0.36,2021-08-24,2021-08-30,2
20210817,NM,12.94,7.69,16.77,39.21,21.71,1.68,2021-08-17,2021-08-23,2
20210810,NM,12.63,7.49,13.16,36.20,26.02,4.50,2021-08-10,2021-08-16,2
20210803,NM,12.14,7.53,13.32,35.69,23.99,7.32,2021-08-03,2021-08-09,2
20210727,NM,7.68,10.56,15.20,29.34,28.21,9.01,2021-07-27,2021-08-02,2
20210720,NM,7.15,9.32,12.56,26.17,23.27,21.53,2021-07-20,2021-07-26,2
20210713,NM,7.10,7.46,14.47,24.17,22.08,24.73,2021-07-13,2021-07-19,2
20210706,NM,3.62,8.18,11.08,27.78,23.66,25.67,2021-07-06,2021-07-12,2
20210629,NM,1.04,6.09,8.00,26.07,28.33,30.47,2021-06-29,2021-07-05,2
20210622,NM,1.04,4.85,6.63,24.43,31.22,31.84,2021-06-22,2021-06-28,2
20210615,NM,2.00,5.37,4.29,24.16,30.91,33.26,2021-06-15,2021-06-21,2
20210608,NM,2.06,4.53,4.59,24.05,31.50,33.26,2021-06-08,2021-06-14,2
20210601,NM,0.01,0.96,4.26,20.79,33.29,40.68,2021-06-01,2021-06-07,2
20210525,NM,0.01,0.53,4.58,20.17,27.99,46.72,2021-05-25,2021-05-31,2
20210518,NM,0.00,0.33,2.78,19.38,29.69,47.82,2021-05-18,2021-05-24,2
20210511,NM,0.00,0.00,0.63,18.88,28.37,52.12,2021-05-11,2021-05-17,2
20210504,NM,0.00,0.00,0.63,18.87,28.39,52.12,2021-05-04,2021-05-10,2
20210427,NM,0.00,0.00,0.63,18.44,27.77,53.16,2021-04-27,2021-05-03,2
20210420,NM,0.00,0.00,0.63,19.49,26.37,53.50,2021-04-20,2021-04-26,2
20210413,NM,0.00,0.00,0.65,19.47,26.37,53.50,2021-04-13,2021-04-19,2
20210406,NM,0.00,0.00,0.65,19.47,26.37,53.50,2021-04-06,2021-04-12,2
20210330,NM,0.00,0.00,0.65,19.47,26.59,53.28,2021-03-30,2021-04-05,2
20210323,NM,0.00,0.00,0.32,19.48,26.82,53.38,2021-03-23,2021-03-29,2
20210316,NM,0.00,0.00,0.09,18.25,27.86,53.80,2021-03-16,2021-03-22,2
20210309,NM,0.00,0.00,0.09,17.62,28.49,53.80,2021-03-09,2021-03-15,2
20210302,NM,0.00,0.00,0.09,17.73,28.03,54.15,2021-03-02,2021-03-08,2
20210223,NM,0.00,0.00,0.09,17.87,27.79,54.24,2021-02-23,2021-03-01,2
20210216,NM,0.00,0.00,0.07,17.70,27.98,54.24,2021-02-16,2021-02-22,2
20210209,NM,0.00,0.00,0.07,17.62,28.07,54.24,2021-02-09,2021-02-15,2
20210202,NM,0.00,0.04,0.39,17.74,27.79,54.03,2021-02-02,2021-02-08,2
20210126,NM,0.00,0.04,0.39,17.53,27.79,54.25,2021-01-26,2021-02-01,2
20210119,NM,0.00,0.04,0.39,16.95,28.35,54.27,2021-01-19,2021-01-25,2
20210112,NM,0.00,0.04,0.39,17.46,29.18,52.93,2021-01-12,2021-01-18,2
20210105,NM,0.00,0.04,0.38,17.32,29.06,53.20,2021-01-05,2021-01-11,2
20201229,NM,0.00,0.03,0.38,17.32,29.06,53.20,2020-12-29,2021-01-04,2
20201222,NM,0.00,0.03,0.38,17.32,29.06,53.20,2020-12-22,2020-12-28,2
20201215,NM,0.00,0.03,0.38,17.32,29.06,53.20,2020-12-15,2020-12-21,2
20201208,NM,0.00,0.00,0.41,17.32,29.00,53.27,2020-12-08,2020-12-14,2
20201201,NM,0.00,0.00,0.41,17.32,29.00,53.27,2020-12-01,2020-12-07,2
20201124,NM,0.00,0.00,0.41,20.38,28.26,50.95,2020-11-24,2020-11-30,2
20201117,NM,0.00,0.00,0.41,26.59,41.04,31.96,2020-11-17,2020-11-23,2
20201110,NM,0.00,0.02,0.47,29.96,55.06,14.50,2020-11-10,2020-11-16,2
20201103,NM,0.00,0.02,15.16,18.64,58.96,7.21,2020-11-03,2020-11-09,2
20201027,NM,0.00,0.00,14.73,18.15,59.88,7.24,2020-10-27,2020-11-02,2
20201020,NM,0.00,0.00,14.73,18.15,59.88,7.24,2020-10-20,2020-10-26,2
20201013,NM,0.00,0.00,15.83,30.61,46.74,6.82,2020-10-13,2020-10-19,2
20201006,NM,0.00,0.06,23.64,31.29,38.19,6.82,2020-10-06,2020-10-12,2
20200929,NM,0.00,0.08,26.27,33.76,36.98,2.90,2020-09-29,2020-10-05,2
20200922,NM,0.05,0.21,32.69,32.93,34.12,0.00,2020-09-22,2020-09-28,2
20200915,NM,0.05,0.21,35.56,32.52,31.66,0.00,2020-09-15,2020-09-21,2
20200908,NM,0.04,0.17,33.25,34.15,32.39,0.00,2020-09-08,2020-09-14,2
20200901,NM,0.03,5.29,29.39,35.96,29.33,0.00,2020-09-01,2020-09-07,2
20200825,NM,0.02,5.30,32.49,40.28,21.91,0.00,2020-08-25,2020-08-31,2
20200818,NM,0.04,5.64,38.83,40.37,15.11,0.00,2020-08-18,2020-08-24,2
20200811,NM,0.04,5.44,42.74,36.78,14.99,0.00,2020-08-11,2020-08-17,2
20200804,NM,0.04,5.44,42.75,36.55,15.22,0.00,2020-08-04,2020-08-10,2
20200728,NM,0.00,5.89,48.50,31.79,13.81,0.00,2020-07-28,2020-08-03,2
20200721,NM,0.00,5.91,51.88,30.36,11.85,0.00,2020-07-21,2020-07-27,2
20200714,NM,0.02,32.97,25.34,26.32,15.36,0.00,2020-07-14,2020-07-20,2
20200707,NM,17.61,24.23,17.34,29.66,11.17,0.00,2020-07-07,2020-07-13,2
20200630,NM,24.94,22.35,11.39,29.97,11.35,0.00,2020-06-30,2020-07-06,2
20200623,NM,24.94,22.35,11.39,29.97,11.35,0.00,2020-06-23,2020-06-29,2
20200616,NM,24.94,22.35,12.26,29.22,11.23,0.00,2020-06-16,2020-06-22,2
20200609,NM,24.94,23.68,21.15,21.33,8.91,0.00,2020-06-09,2020-06-15,2
20200602,NM,32.02,23.66,21.00,18.78,4.53,0.00,2020-06-02,2020-06-08,2
20200526,NM,32.47,29.91,14.54,18.63,4.44,0.00,2020-05-26,2020-06-01,2
20200519,NM,36.71,29.90,10.40,18.56,4.44,0.00,2020-05-19,2020-05-25,2
20200512,NM,53.19,17.90,12.09,16.34,0.49,0.00,2020-05-12,2020-05-18,2
20200505,NM,52.57,19.29,12.70,14.96,0.49,0.00,2020-05-05,2020-05-11,2
20200428,NM,56.24,17.54,12.79,13.43,0.00,0.00,2020-04-28,2020-05-04,2
20200421,NM,56.24,17.54,12.79,13.43,0.00,0.00,2020-04-21,2020-04-27,2
20200414,NM,56.73,18.86,12.54,11.87,0.00,0.00,2020-04-14,2020-04-20,2
20200407,NM,55.52,18.18,14.55,11.75,0.00,0.00,2020-04-07,2020-04-13,2
20200331,NM,55.74,18.01,14.84,11.40,0.00,0.00,2020-03-31,2020-04-06,2
20200324,NM,55.74,17.95,14.90,11.40,0.00,0.00,2020-03-24,2020-03-30,2
20200317,NM,55.74,17.95,14.90,11.40,0.00,0.00,2020-03-17,2020-03-23,2
20200310,NM,55.74,17.95,14.90,11.40,0.00,0.00,2020-03-10,2020-03-16,2
20200303,NM,44.24,27.24,17.11,11.40,0.00,0.00,2020-03-03,2020-03-09,2
